dataset,filename,emotion,length,path
ravdees,01-2-speech_ravdees_angry_49.wav,angry,3.737097505668934,/home/amr/Desktop/KayMo/datasets/kaymodb/angry/01-2-speech_ravdees_angry_49.wav
ravdees,01-1-songs_ravdees_happy_3.wav,happy,4.170839002267574,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/01-1-songs_ravdees_happy_3.wav
ravdees,01-1-songs_ravdees_angry_80.wav,angry,4.671337868480726,/home/amr/Desktop/KayMo/datasets/kaymodb/angry/01-1-songs_ravdees_angry_80.wav
iemocap,04_iemocap_sad_633.wav,sad,3.096689342403628,/home/amr/Desktop/KayMo/datasets/kaymodb/sad/04_iemocap_sad_633.wav
iemocap,04_iemocap_neutral_593.wav,neutral,0.8999546485260771,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/04_iemocap_neutral_593.wav
iemocap,04_iemocap_sad_427.wav,sad,1.9900226757369615,/home/amr/Desktop/KayMo/datasets/kaymodb/sad/04_iemocap_sad_427.wav
iemocap,04_iemocap_sad_1043.wav,sad,3.340816326530612,/home/amr/Desktop/KayMo/datasets/kaymodb/sad/04_iemocap_sad_1043.wav
ravdees,01-2-speech_ravdees_sad_154.wav,sad,3.5035374149659866,/home/amr/Desktop/KayMo/datasets/kaymodb/sad/01-2-speech_ravdees_sad_154.wav
tess,03_tess_surprised_397.wav,surprised,1.821904761904762,/home/amr/Desktop/KayMo/datasets/kaymodb/surprised/03_tess_surprised_397.wav
savee,02_savee_angry_17.wav,angry,2.8905668934240363,/home/amr/Desktop/KayMo/datasets/kaymodb/angry/02_savee_angry_17.wav
iemocap,04_iemocap_angry_672.wav,angry,6.289977324263038,/home/amr/Desktop/KayMo/datasets/kaymodb/angry/04_iemocap_angry_672.wav
ravdees,01-1-songs_ravdees_calm_1.wav,calm,5.005034013605442,/home/amr/Desktop/KayMo/datasets/kaymodb/calm/01-1-songs_ravdees_calm_1.wav
savee,02_savee_neutral_67.wav,neutral,2.520997732426304,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/02_savee_neutral_67.wav
iemocap,04_iemocap_angry_1000.wav,angry,6.595011337868481,/home/amr/Desktop/KayMo/datasets/kaymodb/angry/04_iemocap_angry_1000.wav
ravdees,01-2-speech_ravdees_disgust_64.wav,disgust,4.3710657596371885,/home/amr/Desktop/KayMo/datasets/kaymodb/disgust/01-2-speech_ravdees_disgust_64.wav
tess,03_tess_fearful_67.wav,fearful,1.6731972789115646,/home/amr/Desktop/KayMo/datasets/kaymodb/fearful/03_tess_fearful_67.wav
iemocap,04_iemocap_happy_34.wav,happy,2.36,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/04_iemocap_happy_34.wav
tess,03_tess_disgust_50.wav,disgust,2.5662131519274376,/home/amr/Desktop/KayMo/datasets/kaymodb/disgust/03_tess_disgust_50.wav
tess,03_tess_disgust_125.wav,disgust,2.6011337868480724,/home/amr/Desktop/KayMo/datasets/kaymodb/disgust/03_tess_disgust_125.wav
iemocap,04_iemocap_happy_986.wav,happy,4.330022675736961,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/04_iemocap_happy_986.wav
iemocap,04_iemocap_happy_1394.wav,happy,4.1899773242630385,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/04_iemocap_happy_1394.wav
savee,02_savee_neutral_42.wav,neutral,3.5443537414965984,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/02_savee_neutral_42.wav
iemocap,04_iemocap_happy_1297.wav,happy,4.449977324263038,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/04_iemocap_happy_1297.wav
emodb,0_emodb_neutral_31.wav,neutral,1.4398185941043085,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/0_emodb_neutral_31.wav
iemocap,04_iemocap_sad_931.wav,sad,2.3499773242630386,/home/amr/Desktop/KayMo/datasets/kaymodb/sad/04_iemocap_sad_931.wav
iemocap,04_iemocap_neutral_481.wav,neutral,6.910022675736961,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/04_iemocap_neutral_481.wav
emodb,0_emodb_angry_59.wav,angry,3.7410884353741496,/home/amr/Desktop/KayMo/datasets/kaymodb/angry/0_emodb_angry_59.wav
ravdees,01-1-songs_ravdees_fearful_41.wav,fearful,4.671337868480726,/home/amr/Desktop/KayMo/datasets/kaymodb/fearful/01-1-songs_ravdees_fearful_41.wav
ravdees,01-2-speech_ravdees_happy_5.wav,happy,4.404399092970522,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/01-2-speech_ravdees_happy_5.wav
ravdees,01-1-songs_ravdees_angry_92.wav,angry,4.437777777777778,/home/amr/Desktop/KayMo/datasets/kaymodb/angry/01-1-songs_ravdees_angry_92.wav
ravdees,01-2-speech_ravdees_fearful_17.wav,fearful,3.2365986394557824,/home/amr/Desktop/KayMo/datasets/kaymodb/fearful/01-2-speech_ravdees_fearful_17.wav
emodb,0_emodb_angry_88.wav,angry,3.6951020408163266,/home/amr/Desktop/KayMo/datasets/kaymodb/angry/0_emodb_angry_88.wav
ravdees,01-1-songs_ravdees_angry_156.wav,angry,4.037369614512472,/home/amr/Desktop/KayMo/datasets/kaymodb/angry/01-1-songs_ravdees_angry_156.wav
tess,03_tess_happy_73.wav,happy,1.8928344671201813,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/03_tess_happy_73.wav
ravdees,01-1-songs_ravdees_sad_105.wav,sad,5.105124716553288,/home/amr/Desktop/KayMo/datasets/kaymodb/sad/01-1-songs_ravdees_sad_105.wav
tess,03_tess_neutral_316.wav,neutral,2.1105215419501135,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/03_tess_neutral_316.wav
iemocap,04_iemocap_neutral_1459.wav,neutral,3.749750566893424,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/04_iemocap_neutral_1459.wav
tess,03_tess_disgust_144.wav,disgust,2.3476643990929706,/home/amr/Desktop/KayMo/datasets/kaymodb/disgust/03_tess_disgust_144.wav
iemocap,04_iemocap_angry_808.wav,angry,2.019954648526077,/home/amr/Desktop/KayMo/datasets/kaymodb/angry/04_iemocap_angry_808.wav
iemocap,04_iemocap_neutral_1680.wav,neutral,1.7900226757369615,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/04_iemocap_neutral_1680.wav
ravdees,01-2-speech_ravdees_sad_172.wav,sad,3.670340136054422,/home/amr/Desktop/KayMo/datasets/kaymodb/sad/01-2-speech_ravdees_sad_172.wav
tess,03_tess_surprised_121.wav,surprised,1.8077551020408162,/home/amr/Desktop/KayMo/datasets/kaymodb/surprised/03_tess_surprised_121.wav
ravdees,01-1-songs_ravdees_neutral_10.wav,neutral,4.3710657596371885,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/01-1-songs_ravdees_neutral_10.wav
iemocap,04_iemocap_happy_870.wav,happy,3.9300226757369616,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/04_iemocap_happy_870.wav
tess,03_tess_fearful_110.wav,fearful,1.5607256235827665,/home/amr/Desktop/KayMo/datasets/kaymodb/fearful/03_tess_fearful_110.wav
tess,03_tess_happy_300.wav,happy,1.8728798185941042,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/03_tess_happy_300.wav
tess,03_tess_fearful_380.wav,fearful,1.5630385487528344,/home/amr/Desktop/KayMo/datasets/kaymodb/fearful/03_tess_fearful_380.wav
iemocap,04_iemocap_neutral_1074.wav,neutral,3.0762811791383218,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/04_iemocap_neutral_1074.wav
emodb,0_emodb_happy_63.wav,happy,3.501814058956916,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/0_emodb_happy_63.wav
iemocap,04_iemocap_happy_642.wav,happy,7.368072562358277,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/04_iemocap_happy_642.wav
emodb,0_emodb_neutral_35.wav,neutral,2.0839455782312926,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/0_emodb_neutral_35.wav
savee,02_savee_fearful_6.wav,fearful,2.67297052154195,/home/amr/Desktop/KayMo/datasets/kaymodb/fearful/02_savee_fearful_6.wav
tess,03_tess_fearful_325.wav,fearful,1.741814058956916,/home/amr/Desktop/KayMo/datasets/kaymodb/fearful/03_tess_fearful_325.wav
iemocap,04_iemocap_happy_574.wav,happy,5.66,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/04_iemocap_happy_574.wav
iemocap,04_iemocap_sad_735.wav,sad,3.4407709750566893,/home/amr/Desktop/KayMo/datasets/kaymodb/sad/04_iemocap_sad_735.wav
iemocap,04_iemocap_sad_461.wav,sad,5.7699773242630386,/home/amr/Desktop/KayMo/datasets/kaymodb/sad/04_iemocap_sad_461.wav
tess,03_tess_sad_75.wav,sad,2.620997732426304,/home/amr/Desktop/KayMo/datasets/kaymodb/sad/03_tess_sad_75.wav
tess,03_tess_neutral_352.wav,neutral,2.081496598639456,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/03_tess_neutral_352.wav
tess,03_tess_surprised_141.wav,surprised,2.2778684807256235,/home/amr/Desktop/KayMo/datasets/kaymodb/surprised/03_tess_surprised_141.wav
tess,03_tess_disgust_214.wav,disgust,2.5589115646258502,/home/amr/Desktop/KayMo/datasets/kaymodb/disgust/03_tess_disgust_214.wav
tess,03_tess_neutral_360.wav,neutral,1.976281179138322,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/03_tess_neutral_360.wav
iemocap,04_iemocap_angry_123.wav,angry,2.2300226757369614,/home/amr/Desktop/KayMo/datasets/kaymodb/angry/04_iemocap_angry_123.wav
savee,02_savee_sad_47.wav,sad,5.031473922902494,/home/amr/Desktop/KayMo/datasets/kaymodb/sad/02_savee_sad_47.wav
iemocap,04_iemocap_happy_567.wav,happy,5.700544217687074,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/04_iemocap_happy_567.wav
tess,03_tess_disgust_294.wav,disgust,2.3649433106575963,/home/amr/Desktop/KayMo/datasets/kaymodb/disgust/03_tess_disgust_294.wav
ravdees,01-1-songs_ravdees_calm_4.wav,calm,4.50453514739229,/home/amr/Desktop/KayMo/datasets/kaymodb/calm/01-1-songs_ravdees_calm_4.wav
tess,03_tess_angry_303.wav,angry,1.5071201814058957,/home/amr/Desktop/KayMo/datasets/kaymodb/angry/03_tess_angry_303.wav
iemocap,04_iemocap_happy_17.wav,happy,2.62,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/04_iemocap_happy_17.wav
emodb,0_emodb_sad_48.wav,sad,5.497324263038549,/home/amr/Desktop/KayMo/datasets/kaymodb/sad/0_emodb_sad_48.wav
ravdees,01-1-songs_ravdees_happy_179.wav,happy,4.404399092970522,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/01-1-songs_ravdees_happy_179.wav
tess,03_tess_surprised_101.wav,surprised,1.957732426303855,/home/amr/Desktop/KayMo/datasets/kaymodb/surprised/03_tess_surprised_101.wav
iemocap,04_iemocap_neutral_3.wav,neutral,7.748027210884354,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/04_iemocap_neutral_3.wav
ravdees,01-1-songs_ravdees_neutral_3.wav,neutral,4.537913832199546,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/01-1-songs_ravdees_neutral_3.wav
iemocap,04_iemocap_neutral_1656.wav,neutral,4.1013151927437645,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/04_iemocap_neutral_1656.wav
tess,03_tess_angry_63.wav,angry,2.2257596371882085,/home/amr/Desktop/KayMo/datasets/kaymodb/angry/03_tess_angry_63.wav
iemocap,04_iemocap_neutral_1139.wav,neutral,12.732380952380952,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/04_iemocap_neutral_1139.wav
tess,03_tess_neutral_220.wav,neutral,1.9757369614512472,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/03_tess_neutral_220.wav
iemocap,04_iemocap_neutral_1495.wav,neutral,2.959954648526077,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/04_iemocap_neutral_1495.wav
tess,03_tess_fearful_4.wav,fearful,1.4741043083900227,/home/amr/Desktop/KayMo/datasets/kaymodb/fearful/03_tess_fearful_4.wav
tess,03_tess_angry_33.wav,angry,2.000453514739229,/home/amr/Desktop/KayMo/datasets/kaymodb/angry/03_tess_angry_33.wav
tess,03_tess_neutral_283.wav,neutral,1.9012698412698412,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/03_tess_neutral_283.wav
iemocap,04_iemocap_neutral_469.wav,neutral,2.1899773242630385,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/04_iemocap_neutral_469.wav
iemocap,04_iemocap_happy_1.wav,happy,1.7900226757369615,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/04_iemocap_happy_1.wav
ravdees,01-2-speech_ravdees_calm_189.wav,calm,3.970657596371882,/home/amr/Desktop/KayMo/datasets/kaymodb/calm/01-2-speech_ravdees_calm_189.wav
iemocap,04_iemocap_neutral_987.wav,neutral,2.4095691609977323,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/04_iemocap_neutral_987.wav
savee,02_savee_surprised_56.wav,surprised,4.190476190476191,/home/amr/Desktop/KayMo/datasets/kaymodb/surprised/02_savee_surprised_56.wav
iemocap,04_iemocap_neutral_1117.wav,neutral,4.01047619047619,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/04_iemocap_neutral_1117.wav
tess,03_tess_sad_192.wav,sad,2.379591836734694,/home/amr/Desktop/KayMo/datasets/kaymodb/sad/03_tess_sad_192.wav
iemocap,04_iemocap_neutral_236.wav,neutral,3.2700226757369615,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/04_iemocap_neutral_236.wav
tess,03_tess_fearful_191.wav,fearful,1.5410430839002267,/home/amr/Desktop/KayMo/datasets/kaymodb/fearful/03_tess_fearful_191.wav
tess,03_tess_sad_303.wav,sad,2.4551927437641723,/home/amr/Desktop/KayMo/datasets/kaymodb/sad/03_tess_sad_303.wav
iemocap,04_iemocap_sad_46.wav,sad,2.0049433106575965,/home/amr/Desktop/KayMo/datasets/kaymodb/sad/04_iemocap_sad_46.wav
iemocap,04_iemocap_neutral_212.wav,neutral,4.14,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/04_iemocap_neutral_212.wav
iemocap,04_iemocap_neutral_1581.wav,neutral,4.490022675736961,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/04_iemocap_neutral_1581.wav
ravdees,01-2-speech_ravdees_calm_111.wav,calm,4.004036281179138,/home/amr/Desktop/KayMo/datasets/kaymodb/calm/01-2-speech_ravdees_calm_111.wav
iemocap,04_iemocap_sad_844.wav,sad,7.675283446712018,/home/amr/Desktop/KayMo/datasets/kaymodb/sad/04_iemocap_sad_844.wav
iemocap,04_iemocap_happy_186.wav,happy,2.319954648526077,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/04_iemocap_happy_186.wav
savee,02_savee_fearful_21.wav,fearful,1.8962358276643991,/home/amr/Desktop/KayMo/datasets/kaymodb/fearful/02_savee_fearful_21.wav
iemocap,04_iemocap_neutral_9.wav,neutral,3.935283446712018,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/04_iemocap_neutral_9.wav
ravdees,01-2-speech_ravdees_sad_133.wav,sad,3.47015873015873,/home/amr/Desktop/KayMo/datasets/kaymodb/sad/01-2-speech_ravdees_sad_133.wav
iemocap,04_iemocap_neutral_1631.wav,neutral,2.3415873015873014,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/04_iemocap_neutral_1631.wav
tess,03_tess_surprised_357.wav,surprised,2.104172335600907,/home/amr/Desktop/KayMo/datasets/kaymodb/surprised/03_tess_surprised_357.wav
iemocap,04_iemocap_happy_169.wav,happy,5.430022675736962,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/04_iemocap_happy_169.wav
iemocap,04_iemocap_neutral_792.wav,neutral,7.666439909297052,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/04_iemocap_neutral_792.wav
iemocap,04_iemocap_angry_927.wav,angry,2.943265306122449,/home/amr/Desktop/KayMo/datasets/kaymodb/angry/04_iemocap_angry_927.wav
tess,03_tess_happy_258.wav,happy,1.866031746031746,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/03_tess_happy_258.wav
iemocap,04_iemocap_sad_755.wav,sad,1.699954648526077,/home/amr/Desktop/KayMo/datasets/kaymodb/sad/04_iemocap_sad_755.wav
iemocap,04_iemocap_angry_824.wav,angry,9.750793650793652,/home/amr/Desktop/KayMo/datasets/kaymodb/angry/04_iemocap_angry_824.wav
iemocap,04_iemocap_sad_336.wav,sad,11.879954648526077,/home/amr/Desktop/KayMo/datasets/kaymodb/sad/04_iemocap_sad_336.wav
tess,03_tess_neutral_53.wav,neutral,1.9563718820861677,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/03_tess_neutral_53.wav
iemocap,04_iemocap_happy_613.wav,happy,1.8,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/04_iemocap_happy_613.wav
savee,02_savee_angry_33.wav,angry,2.9979138321995467,/home/amr/Desktop/KayMo/datasets/kaymodb/angry/02_savee_angry_33.wav
iemocap,04_iemocap_neutral_282.wav,neutral,3.72,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/04_iemocap_neutral_282.wav
tess,03_tess_neutral_172.wav,neutral,2.0761451247165534,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/03_tess_neutral_172.wav
iemocap,04_iemocap_neutral_645.wav,neutral,1.7900226757369615,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/04_iemocap_neutral_645.wav
iemocap,04_iemocap_neutral_1194.wav,neutral,2.3936054421768707,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/04_iemocap_neutral_1194.wav
tess,03_tess_sad_393.wav,sad,2.4770521541950115,/home/amr/Desktop/KayMo/datasets/kaymodb/sad/03_tess_sad_393.wav
iemocap,04_iemocap_happy_179.wav,happy,1.18,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/04_iemocap_happy_179.wav
ravdees,01-2-speech_ravdees_disgust_9.wav,disgust,4.070793650793651,/home/amr/Desktop/KayMo/datasets/kaymodb/disgust/01-2-speech_ravdees_disgust_9.wav
tess,03_tess_angry_309.wav,angry,1.5554195011337868,/home/amr/Desktop/KayMo/datasets/kaymodb/angry/03_tess_angry_309.wav
iemocap,04_iemocap_angry_855.wav,angry,12.009977324263039,/home/amr/Desktop/KayMo/datasets/kaymodb/angry/04_iemocap_angry_855.wav
tess,03_tess_neutral_371.wav,neutral,1.9096598639455782,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/03_tess_neutral_371.wav
tess,03_tess_angry_36.wav,angry,2.065487528344671,/home/amr/Desktop/KayMo/datasets/kaymodb/angry/03_tess_angry_36.wav
ravdees,01-2-speech_ravdees_disgust_54.wav,disgust,3.703718820861678,/home/amr/Desktop/KayMo/datasets/kaymodb/disgust/01-2-speech_ravdees_disgust_54.wav
iemocap,04_iemocap_happy_1392.wav,happy,2.1500226757369614,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/04_iemocap_happy_1392.wav
tess,03_tess_neutral_390.wav,neutral,2.2019954648526077,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/03_tess_neutral_390.wav
iemocap,04_iemocap_sad_638.wav,sad,12.17532879818594,/home/amr/Desktop/KayMo/datasets/kaymodb/sad/04_iemocap_sad_638.wav
iemocap,04_iemocap_angry_805.wav,angry,1.3799546485260772,/home/amr/Desktop/KayMo/datasets/kaymodb/angry/04_iemocap_angry_805.wav
savee,02_savee_disgust_10.wav,disgust,6.05578231292517,/home/amr/Desktop/KayMo/datasets/kaymodb/disgust/02_savee_disgust_10.wav
tess,03_tess_angry_108.wav,angry,1.5300680272108844,/home/amr/Desktop/KayMo/datasets/kaymodb/angry/03_tess_angry_108.wav
tess,03_tess_fearful_250.wav,fearful,1.975419501133787,/home/amr/Desktop/KayMo/datasets/kaymodb/fearful/03_tess_fearful_250.wav
tess,03_tess_surprised_46.wav,surprised,1.7965986394557822,/home/amr/Desktop/KayMo/datasets/kaymodb/surprised/03_tess_surprised_46.wav
ravdees,01-1-songs_ravdees_fearful_6.wav,fearful,4.5712471655328795,/home/amr/Desktop/KayMo/datasets/kaymodb/fearful/01-1-songs_ravdees_fearful_6.wav
iemocap,04_iemocap_angry_197.wav,angry,10.029977324263038,/home/amr/Desktop/KayMo/datasets/kaymodb/angry/04_iemocap_angry_197.wav
tess,03_tess_happy_363.wav,happy,2.120453514739229,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/03_tess_happy_363.wav
tess,03_tess_happy_119.wav,happy,1.9777777777777779,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/03_tess_happy_119.wav
iemocap,04_iemocap_happy_915.wav,happy,4.332517006802721,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/04_iemocap_happy_915.wav
ravdees,01-2-speech_ravdees_fearful_183.wav,fearful,3.4034467120181406,/home/amr/Desktop/KayMo/datasets/kaymodb/fearful/01-2-speech_ravdees_fearful_183.wav
tess,03_tess_sad_72.wav,sad,2.3937414965986394,/home/amr/Desktop/KayMo/datasets/kaymodb/sad/03_tess_sad_72.wav
iemocap,04_iemocap_happy_100.wav,happy,21.05002267573696,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/04_iemocap_happy_100.wav
ravdees,01-2-speech_ravdees_surprised_108.wav,surprised,3.3033560090702947,/home/amr/Desktop/KayMo/datasets/kaymodb/surprised/01-2-speech_ravdees_surprised_108.wav
iemocap,04_iemocap_neutral_374.wav,neutral,3.6999546485260772,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/04_iemocap_neutral_374.wav
ravdees,01-1-songs_ravdees_fearful_21.wav,fearful,3.970657596371882,/home/amr/Desktop/KayMo/datasets/kaymodb/fearful/01-1-songs_ravdees_fearful_21.wav
tess,03_tess_disgust_1.wav,disgust,2.511609977324263,/home/amr/Desktop/KayMo/datasets/kaymodb/disgust/03_tess_disgust_1.wav
ravdees,01-1-songs_ravdees_fearful_67.wav,fearful,3.937278911564626,/home/amr/Desktop/KayMo/datasets/kaymodb/fearful/01-1-songs_ravdees_fearful_67.wav
savee,02_savee_happy_31.wav,happy,2.1142857142857143,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/02_savee_happy_31.wav
iemocap,04_iemocap_happy_496.wav,happy,2.379954648526077,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/04_iemocap_happy_496.wav
iemocap,04_iemocap_neutral_1086.wav,neutral,2.9346485260770976,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/04_iemocap_neutral_1086.wav
emodb,0_emodb_angry_100.wav,angry,2.0875736961451246,/home/amr/Desktop/KayMo/datasets/kaymodb/angry/0_emodb_angry_100.wav
ravdees,01-2-speech_ravdees_disgust_88.wav,disgust,3.8705215419501133,/home/amr/Desktop/KayMo/datasets/kaymodb/disgust/01-2-speech_ravdees_disgust_88.wav
iemocap,04_iemocap_neutral_1325.wav,neutral,2.84140589569161,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/04_iemocap_neutral_1325.wav
iemocap,04_iemocap_sad_88.wav,sad,8.439954648526077,/home/amr/Desktop/KayMo/datasets/kaymodb/sad/04_iemocap_sad_88.wav
ravdees,01-1-songs_ravdees_fearful_147.wav,fearful,4.671337868480726,/home/amr/Desktop/KayMo/datasets/kaymodb/fearful/01-1-songs_ravdees_fearful_147.wav
iemocap,04_iemocap_happy_161.wav,happy,1.6100226757369616,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/04_iemocap_happy_161.wav
ravdees,01-1-songs_ravdees_fearful_60.wav,fearful,4.437777777777778,/home/amr/Desktop/KayMo/datasets/kaymodb/fearful/01-1-songs_ravdees_fearful_60.wav
iemocap,04_iemocap_neutral_417.wav,neutral,5.419954648526077,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/04_iemocap_neutral_417.wav
tess,03_tess_happy_389.wav,happy,2.0884353741496597,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/03_tess_happy_389.wav
iemocap,04_iemocap_angry_743.wav,angry,4.233151927437642,/home/amr/Desktop/KayMo/datasets/kaymodb/angry/04_iemocap_angry_743.wav
iemocap,04_iemocap_neutral_424.wav,neutral,3.6700226757369614,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/04_iemocap_neutral_424.wav
iemocap,04_iemocap_angry_41.wav,angry,2.8299773242630386,/home/amr/Desktop/KayMo/datasets/kaymodb/angry/04_iemocap_angry_41.wav
ravdees,01-1-songs_ravdees_calm_139.wav,calm,5.205215419501134,/home/amr/Desktop/KayMo/datasets/kaymodb/calm/01-1-songs_ravdees_calm_139.wav
ravdees,01-2-speech_ravdees_neutral_68.wav,neutral,3.737097505668934,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/01-2-speech_ravdees_neutral_68.wav
iemocap,04_iemocap_sad_407.wav,sad,3.006938775510204,/home/amr/Desktop/KayMo/datasets/kaymodb/sad/04_iemocap_sad_407.wav
iemocap,04_iemocap_angry_944.wav,angry,1.18,/home/amr/Desktop/KayMo/datasets/kaymodb/angry/04_iemocap_angry_944.wav
