dataset,filename,emotion,length,path,features
ravdees,01-2-speech_ravdees_calm_110.wav,calm,3.803854875283447,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/calm/01-2-speech_ravdees_calm_110.wav,0.5235596299171448 0.003307514823973179 1520.5384597888112 1742.7047401032687 3323.923319327731 0.15688189338235295 -629.0978393554688 75.23734283447266 5.191417694091797 21.169776916503906 2.7729697227478027 3.654237985610962 0.952934205532074 1.0019327402114868 -2.9074578285217285 2.5928196907043457 2.972872495651245 -0.5833589434623718 2.3461878299713135 1.9676645994186401 -1.127233624458313 -0.5460705757141113 1.2121052742004395 2.6820902824401855 -2.111647844314575 2.446462392807007
ravdees,01-1-songs_ravdees_happy_32.wav,happy,4.5712471655328795,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/happy/01-1-songs_ravdees_happy_32.wav,0.3686850666999817 0.028706980869174004 1933.303523386906 1667.3460976306387 3782.124125874126 0.2650172093531469 -458.57183837890625 52.360965728759766 -19.850603103637695 10.059916496276855 -4.786370277404785 -19.035531997680664 -7.290895938873291 -16.387311935424805 -16.636987686157227 7.850784778594971 -13.718912124633789 0.01692386530339718 -4.726137161254883 -0.4750097393989563 -8.966081619262695 -6.9457011222839355 -4.269190788269043 -6.149538993835449 -7.497931003570557 -4.613299369812012
ravdees,01-2-speech_ravdees_fearful_157.wav,fearful,3.2365986394557824,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/fearful/01-2-speech_ravdees_fearful_157.wav,0.433072566986084 0.008001012727618217 2229.289907599334 1887.5715259383176 4417.96875 0.25314510569852944 -554.3567504882812 47.48838806152344 -1.2963215112686157 16.827320098876953 1.8144582509994507 -9.541351318359375 -3.565857172012329 -6.055840492248535 -10.41004467010498 -0.9768567681312561 -12.14924144744873 -1.567020058631897 1.4589674472808838 -1.1253747940063477 -0.13069069385528564 -1.0127427577972412 -7.419114589691162 3.6570327281951904 -4.243446350097656 -4.083077430725098
ravdees,01-2-speech_ravdees_disgust_71.wav,disgust,4.004036281179138,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/disgust/01-2-speech_ravdees_disgust_71.wav,0.3518858551979065 0.01631104201078415 2054.6822693983127 1564.8482356048848 3865.6374007936506 0.22750418526785715 -494.920166015625 20.372596740722656 -9.259004592895508 4.037363052368164 -12.299559593200684 -1.4588860273361206 -13.723505973815918 -9.028349876403809 -6.932602405548096 -1.9699958562850952 -7.9783525466918945 -1.0182722806930542 -3.6989448070526123 -5.946741104125977 -4.139398574829102 -0.9035621881484985 -1.3626326322555542 2.1985933780670166 0.18999607861042023 4.205028057098389
ravdees,01-1-songs_ravdees_sad_179.wav,sad,4.838185941043084,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/sad/01-1-songs_ravdees_sad_179.wav,0.3756779432296753 0.006575357634574175 1946.501747513449 1826.74217850657 4160.104851973684 0.17763157894736842 -607.581787109375 32.73637390136719 -19.352584838867188 11.341178894042969 -20.14238166809082 1.2606981992721558 -12.128678321838379 -13.848917007446289 1.6143745183944702 -3.4882378578186035 -2.114081859588623 0.705766499042511 1.0805480480194092 6.629258155822754 5.24332332611084 13.968852996826172 17.324649810791016 24.005611419677734 19.318439483642578 12.09582233428955
ravdees,01-1-songs_ravdees_neutral_50.wav,neutral,4.471156462585034,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/neutral/01-1-songs_ravdees_neutral_50.wav,0.34643521904945374 0.009099682793021202 1683.84637634075 1655.2707306551904 3424.9441964285716 0.15773228236607142 -572.419677734375 63.43024444580078 -9.714022636413574 23.860445022583008 -7.071235656738281 -0.22311733663082123 -0.744701087474823 -9.887547492980957 1.0782010555267334 -0.0015097481664270163 -1.2085853815078735 0.41709017753601074 -2.1815271377563477 4.643442630767822 -4.167035102844238 1.7460496425628662 -2.90930438041687 -0.7122783064842224 -6.690433979034424 0.3140818476676941
ravdees,01-2-speech_ravdees_surprised_152.wav,surprised,3.336689342403628,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/surprised/01-2-speech_ravdees_surprised_152.wav,0.5941919684410095 0.0055921622551977634 2281.072820128477 2050.7479824435 4675.818452380952 0.2919735863095238 -612.202392578125 44.46376419067383 -1.7691138982772827 7.04350471496582 -0.688555121421814 -3.9766628742218018 -8.512824058532715 -2.8511781692504883 -5.574903964996338 2.651764392852783 -8.306288719177246 1.2023817300796509 -5.746255874633789 -0.857322633266449 -1.7202479839324951 -1.4472720623016357 0.41899916529655457 3.720616579055786 -2.4173996448516846 3.1829850673675537
emodb,0_emodb_neutral_70.wav,neutral,2.367845804988662,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/neutral/0_emodb_neutral_70.wav,0.275644987821579 0.1581745594739914 1514.6851632164958 1655.6565830471548 3104.3074324324325 0.08410314611486487 -182.80880737304688 90.46617889404297 17.7205753326416 31.36797332763672 -5.504612922668457 1.881063461303711 -12.23980712890625 -12.522418022155762 -14.66972541809082 -9.098469734191895 1.4972903728485107 -10.905146598815918 4.487247943878174 3.9277868270874023 -12.7986421585083 1.8832207918167114 -9.602696418762207 0.378805935382843 -2.6619913578033447 -4.987159729003906
ravdees,01-1-songs_ravdees_calm_157.wav,calm,4.704716553287982,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/calm/01-1-songs_ravdees_calm_157.wav,0.3774515390396118 0.003986702766269445 1971.3500589089078 1647.4003530274706 3695.5236486486488 0.20015242293074326 -654.0490112304688 50.75474166870117 -1.7626734972000122 19.2640380859375 -15.301615715026855 -15.256568908691406 -16.461944580078125 -8.562163352966309 -7.3940348625183105 -6.5496134757995605 -8.415060997009277 -2.8286259174346924 -11.844042778015137 0.6595380306243896 -15.444022178649902 -2.93928861618042 -8.327250480651855 -6.760960578918457 -8.014021873474121 -4.125283718109131
savee,02_savee_neutral_110.wav,neutral,3.7887074829931975,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/neutral/02_savee_neutral_110.wav,0.4661674201488495 0.06496541202068329 665.3291041016254 928.0589651481079 1167.2794117647059 0.016474363182773108 -381.8381652832031 131.22271728515625 14.945768356323242 37.13801193237305 13.062180519104004 -20.261762619018555 -9.045964241027832 3.708408832550049 -15.023578643798828 -0.5867899060249329 -1.2123826742172241 -5.001912593841553 4.812817096710205 6.049616813659668 -7.559247016906738 0.318060040473938 -1.9979708194732666 -2.282670259475708 2.067798614501953 1.330430507659912
ravdees,01-1-songs_ravdees_angry_9.wav,angry,3.8705668934240363,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/angry/01-1-songs_ravdees_angry_9.wav,0.41381311416625977 0.018623385578393936 1932.9239788958355 1865.6339583245083 4019.692665289256 0.2051628680268595 -462.69293212890625 39.541072845458984 -4.995678901672363 9.399872779846191 -14.179378509521484 -0.11890359222888947 -2.42071270942688 -3.7827157974243164 -11.362338066101074 3.7723286151885986 -5.029165744781494 0.38329261541366577 -3.8275792598724365 0.7457994818687439 -5.058260917663574 -2.940070390701294 -2.62656569480896 -1.7785007953643799 -4.71660041809082 -2.2997310161590576
ravdees,01-2-speech_ravdees_calm_119.wav,calm,4.6046258503401365,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/calm/01-2-speech_ravdees_calm_119.wav,0.515853226184845 0.003250950016081333 2122.007194497508 1836.673104099366 4119.249131944444 0.2680087619357639 -645.0065307617188 60.173583984375 -3.1834728717803955 13.31406021118164 2.83493709564209 -2.600785970687866 -7.241589069366455 -4.700615406036377 -8.434476852416992 3.560709238052368 -7.64015531539917 -1.7444106340408325 -5.6473517417907715 0.6630013585090637 -4.381766319274902 -3.3759238719940186 -2.1400845050811768 -2.3340160846710205 -3.4092187881469727 -3.40336012840271
savee,02_savee_angry_44.wav,angry,1.7610430839002267,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/angry/02_savee_angry_44.wav,0.4244503676891327 0.008217060007154942 794.0566761584396 1300.8698617190005 1541.4341517857142 0.031651088169642856 -604.3999633789062 105.39835357666016 28.618534088134766 30.65926742553711 4.789595127105713 -7.2253594398498535 -2.118234157562256 1.8383358716964722 -9.061233520507812 -6.965056419372559 -7.917784690856934 -2.537848949432373 0.12950216233730316 -5.579503059387207 -1.9066747426986694 0.18965472280979156 -6.0907301902771 4.482645511627197 0.10273655503988266 -1.0752800703048706
ravdees,01-2-speech_ravdees_neutral_87.wav,neutral,3.4034013605442177,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/neutral/01-2-speech_ravdees_neutral_87.wav,0.45018067955970764 0.0021864271257072687 2458.775235520363 1892.4230803270377 4680.344626168225 0.283997152453271 -691.419189453125 43.58712387084961 -12.200926780700684 11.517485618591309 -8.422282218933105 -11.044031143188477 -14.174158096313477 -7.189084053039551 -1.2925344705581665 -4.3698344230651855 -4.1699910163879395 -2.374387741088867 -6.707736492156982 -2.541813611984253 -4.427182674407959 -2.039241075515747 -4.906223297119141 -3.3941588401794434 -1.6943697929382324 -0.8771895170211792
ravdees,01-2-speech_ravdees_disgust_133.wav,disgust,4.170839002267574,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/disgust/01-2-speech_ravdees_disgust_133.wav,0.4512729048728943 0.007232466712594032 2372.5336620944818 1885.7160273330346 4452.707538167939 0.34696296517175573 -560.3873901367188 36.80195236206055 -11.058423042297363 -1.462750792503357 -8.966726303100586 -12.417494773864746 -10.128741264343262 -8.609482765197754 -8.857902526855469 1.6420689821243286 -14.387680053710938 -0.664421021938324 -8.149227142333984 -0.12669909000396729 -8.642556190490723 -2.0356063842773438 -5.807180404663086 -5.671408176422119 -5.078524589538574 -3.635690927505493
ravdees,01-1-songs_ravdees_happy_167.wav,happy,4.638004535147393,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/happy/01-1-songs_ravdees_happy_167.wav,0.3679838478565216 0.01802184246480465 2630.7715530359683 1700.193910770983 4692.834051724138 0.28739224137931035 -468.3178405761719 6.4584832191467285 -45.66508102416992 15.128032684326172 -35.46550750732422 -9.156489372253418 -14.061379432678223 -12.717232704162598 6.582798004150391 -12.079761505126953 -10.880844116210938 -5.699981689453125 -10.702174186706543 -5.99660587310791 -7.309058666229248 8.450836181640625 9.956932067871094 15.288180351257324 19.535205841064453 6.919487953186035
ravdees,01-1-songs_ravdees_sad_4.wav,sad,5.205215419501134,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/sad/01-1-songs_ravdees_sad_4.wav,0.27036288380622864 0.009264950640499592 1981.9519277627128 1508.1233545736222 3560.7266104294476 0.2070252588190184 -554.5127563476562 37.68633270263672 -20.092308044433594 7.592428207397461 -19.87559700012207 -14.433670043945312 -17.529197692871094 -20.39402198791504 -1.5637298822402954 -14.141727447509766 -17.967620849609375 7.516866683959961 -11.12213134765625 -4.686595439910889 -3.6815242767333984 2.2408106327056885 7.826174736022949 8.970529556274414 13.699583053588867 10.59968090057373
ravdees,01-1-songs_ravdees_happy_154.wav,happy,4.304353741496598,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/happy/01-1-songs_ravdees_happy_154.wav,0.4729778468608856 0.005095367785543203 2285.7705988936755 1753.0238696474748 4260.3587962962965 0.2445095486111111 -619.792236328125 47.9287223815918 -17.604724884033203 22.37091827392578 -13.749390602111816 -13.3735933303833 -12.295785903930664 -6.941383361816406 -5.738637924194336 -5.147025108337402 -4.269075393676758 -3.8406755924224854 -9.800779342651367 1.24535071849823 -9.939995765686035 -2.5694634914398193 -5.101959228515625 -6.760739326477051 -6.9489312171936035 -3.3815765380859375
ravdees,01-1-songs_ravdees_calm_168.wav,calm,5.171836734693877,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/calm/01-1-songs_ravdees_calm_168.wav,0.35856151580810547 0.0032700926531106234 2170.8741390962837 1742.9768949203606 3997.3958333333335 0.3022973331404321 -673.0623168945312 35.21342849731445 -17.575668334960938 1.1815327405929565 -23.169008255004883 -6.46118688583374 -14.373217582702637 -12.370659828186035 -1.6109684705734253 -3.7384138107299805 -12.495415687561035 -9.813568115234375 -2.9987845420837402 -7.7489013671875 -2.4597020149230957 2.6569974422454834 7.631673812866211 17.66023826599121 17.45585823059082 15.485743522644043
ravdees,01-2-speech_ravdees_fearful_6.wav,fearful,3.6369614512471657,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/fearful/01-2-speech_ravdees_fearful_6.wav,0.4416040778160095 0.006487550213932991 2491.8570649545873 1854.0818584974538 4583.264802631579 0.3631399054276316 -573.0604858398438 34.607749938964844 -1.5333251953125 10.47024154663086 -7.2155890464782715 -12.07305908203125 -16.650047302246094 -5.275840759277344 -1.2153127193450928 -8.782816886901855 -5.643512725830078 3.2277815341949463 -7.833582401275635 -2.374734878540039 -8.986495971679688 -0.3211721181869507 -7.708011627197266 -3.969094753265381 -4.835587501525879 -2.5542664527893066
emodb,0_emodb_bored_66.wav,bored,3.4648526077097506,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/bored/0_emodb_bored_66.wav,0.47405678033828735 0.08501841872930527 1580.9896513608614 1485.8595007692245 2790.3526376146788 0.10661553899082568 -210.39222717285156 108.63127136230469 14.790268898010254 29.234912872314453 -13.475201606750488 13.738049507141113 -16.237018585205078 -7.089715003967285 -4.938595771789551 7.920953750610352 -7.02829122543335 -2.27112078666687 -0.6426573395729065 3.236544370651245 -3.6969540119171143 2.7642529010772705 -3.5628535747528076 3.0671422481536865 -7.207507133483887 7.49903678894043
ravdees,01-1-songs_ravdees_calm_73.wav,calm,5.639002267573696,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/calm/01-1-songs_ravdees_calm_73.wav,0.32560139894485474 0.008108953945338726 2025.0674873812316 1520.1196196963385 3607.123940677966 0.20975403866525424 -581.9204711914062 30.038227081298828 -19.76976203918457 -1.432181715965271 -29.91581153869629 5.354589462280273 -17.983829498291016 -8.908123016357422 -5.292646884918213 -4.752841472625732 -11.369053840637207 -6.266234874725342 0.5351806282997131 -4.252924919128418 -1.1431154012680054 1.06319260597229 6.038661956787109 16.3572940826416 18.285287857055664 16.744714736938477
savee,02_savee_angry_23.wav,angry,3.5219954648526075,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/angry/02_savee_angry_23.wav,0.3974221646785736 0.19214282929897308 1373.986064004495 1311.7397083601372 2436.5146396396394 0.08075116131756757 -235.58145141601562 81.04715728759766 7.958359241485596 26.610366821289062 -22.449033737182617 -9.895405769348145 -7.740694046020508 -10.661368370056152 -13.257244110107422 -3.8340938091278076 -10.757636070251465 1.5080114603042603 -3.0578722953796387 -1.0415174961090088 -3.240377902984619 -0.786787748336792 -2.519073247909546 -4.125904560089111 -5.781392574310303 0.6646467447280884
emodb,0_emodb_bored_8.wav,bored,4.065759637188209,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/bored/0_emodb_bored_8.wav,0.4164729118347168 0.11968286335468292 1571.6421820002229 1530.9247419867665 3021.728515625 0.1111297607421875 -205.40382385253906 96.72752380371094 7.241814613342285 39.833030700683594 -0.505558967590332 24.42400550842285 2.778500556945801 -3.9024112224578857 -13.108855247497559 -1.5175180435180664 -2.929431438446045 -6.194557189941406 -0.8727291226387024 10.408132553100586 -3.5607190132141113 7.199851989746094 -0.48157644271850586 1.6904841661453247 -4.294795513153076 0.9008273482322693
ravdees,01-2-speech_ravdees_happy_87.wav,happy,3.737097505668934,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/happy/01-2-speech_ravdees_happy_87.wav,0.46755504608154297 0.00674014026299119 2439.2191469996824 1884.8269041442431 4655.048076923077 0.3615534855769231 -576.2505493164062 38.659210205078125 -15.652125358581543 8.8056001663208 -13.189239501953125 -4.038072109222412 -18.277170181274414 -4.334590435028076 -4.122773170471191 -4.685239791870117 -5.824641704559326 -5.270955562591553 -3.251704692840576 -6.457817077636719 -5.020586967468262 -1.7536098957061768 -5.667464256286621 2.0371201038360596 -2.5839297771453857 -2.9881346225738525
ravdees,01-1-songs_ravdees_sad_135.wav,sad,4.404399092970522,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/sad/01-1-songs_ravdees_sad_135.wav,0.3120090663433075 0.00597286457195878 2116.9775399571226 1506.068436327807 3930.3102355072465 0.2692764945652174 -618.1085815429688 18.69476318359375 -27.515871047973633 3.8884317874908447 -31.57779312133789 -8.801847457885742 -22.249704360961914 -12.806876182556152 -7.816164016723633 -10.505908012390137 -7.4324493408203125 -9.15195369720459 -7.306552410125732 -6.813387870788574 -3.445451259613037 7.195951461791992 7.883693695068359 13.016839981079102 11.226569175720215 5.66959810256958
ravdees,01-1-songs_ravdees_fearful_118.wav,fearful,4.537913832199546,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/fearful/01-1-songs_ravdees_fearful_118.wav,0.40489810705184937 0.006721310783177614 2359.240448725426 1814.0912026289495 4353.818221830986 0.26299790933098594 -552.09765625 32.10992431640625 -19.068334579467773 -9.404983520507812 -23.498003005981445 -5.495712757110596 -16.09737205505371 -10.990838050842285 -8.521659851074219 -4.302299499511719 -7.813282489776611 -6.116983890533447 2.4222803115844727 1.0082275867462158 -3.7261481285095215 6.731527328491211 7.566263675689697 12.900407791137695 13.119174003601074 9.753060340881348
